run_accession	study_accession	sample_accession	tax_id	scientific_name	library_name	fastq_ftp	submitted_ftp	sample_alias	sample_title
ERR15679371	PRJEB98069	SAMEA120295658	408170	human gut metagenome	PaPr00000126MP_pod5_NBD24_5kHz_400bps		ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15679371/PaPr00000126MP_R10.4.1_5kHz_NBD114.24.tar.gz	PaPr00000126MP_HP	PaPr00000126MP
ERR15681572	PRJEB98069	SAMEA120295400	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/072/ERR15681572/ERR15681572_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/072/ERR15681572/ERR15681572_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681572/PAPR00000253MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681572/PAPR00000253MP_R2_NonHuman_Combined.fastq.gz	PAPR00000253MP_HP	PAPR00000253MP
ERR15679375	PRJEB98069	SAMEA120295434	408170	human gut metagenome	PaOp00000067MP_pod5_NBD24_5kHz_400bps		ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15679375/PaOp00000067MP_R10.4.1_5kHz_NBD114.24.tar.gz	PaOp00000067MP_HP	PaOp00000067MP
ERR15681573	PRJEB98069	SAMEA120295516	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/073/ERR15681573/ERR15681573_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/073/ERR15681573/ERR15681573_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681573/RASK00000020MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681573/RASK00000020MP_R2_NonHuman_Combined.fastq.gz	RASK00000020MP_HP	RASK00000020MP
ERR15681467	PRJEB98069	SAMEA120295506	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/067/ERR15681467/ERR15681467_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/067/ERR15681467/ERR15681467_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681467/RASK00000010MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681467/RASK00000010MP_R2_NonHuman_Combined.fastq.gz	RASK00000010MP_HP	RASK00000010MP
ERR15681575	PRJEB98069	SAMEA120295247	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/075/ERR15681575/ERR15681575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/075/ERR15681575/ERR15681575_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681575/FMTP00000002MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681575/FMTP00000002MP_R2_NonHuman_Combined.fastq.gz	FMTP00000002MP_HP	FMTP00000002MP
ERR15681468	PRJEB98069	SAMEA120295431	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/068/ERR15681468/ERR15681468_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/068/ERR15681468/ERR15681468_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681468/PAOP00000072MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681468/PAOP00000072MP_R2_NonHuman_Combined.fastq.gz	PAOP00000072MP_HP	PAOP00000072MP
ERR15681576	PRJEB98069	SAMEA120295105	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/076/ERR15681576/ERR15681576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/076/ERR15681576/ERR15681576_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681576/ASYM00000035MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681576/ASYM00000035MP_R2_NonHuman_Combined.fastq.gz	ASYM00000035MP_HP	ASYM00000035MP
ERR15681472	PRJEB98069	SAMEA120295562	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/072/ERR15681472/ERR15681472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/072/ERR15681472/ERR15681472_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681472/RASK00000067MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681472/RASK00000067MP_R2_NonHuman_Combined.fastq.gz	RASK00000067MP_HP	RASK00000067MP
ERR15681577	PRJEB98069	SAMEA120295414	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/077/ERR15681577/ERR15681577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/077/ERR15681577/ERR15681577_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681577/PaPr00000204MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681577/PaPr00000204MP_R2_NonHuman_Combined.fastq.gz	PaPr00000204MP_HP	PaPr00000204MP
ERR15681474	PRJEB98069	SAMEA120295170	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/074/ERR15681474/ERR15681474_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/074/ERR15681474/ERR15681474_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681474/DON100000002MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681474/DON100000002MP_R2_NonHuman_Combined.fastq.gz	DON100000002MP_HP	DON100000002MP
ERR15681578	PRJEB98069	SAMEA120295087	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/078/ERR15681578/ERR15681578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/078/ERR15681578/ERR15681578_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681578/ASYM00000017MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681578/ASYM00000017MP_R2_NonHuman_Combined.fastq.gz	ASYM00000017MP_HP	ASYM00000017MP
ERR15681475	PRJEB98069	SAMEA120295542	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/075/ERR15681475/ERR15681475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/075/ERR15681475/ERR15681475_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681475/RASK00000047MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681475/RASK00000047MP_R2_NonHuman_Combined.fastq.gz	RASK00000047MP_HP	RASK00000047MP
ERR15681580	PRJEB98069	SAMEA120295290	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/080/ERR15681580/ERR15681580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/080/ERR15681580/ERR15681580_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681580/PaPr00000080MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681580/PaPr00000080MP_R2_NonHuman_Combined.fastq.gz	PaPr00000080MP_HP	PaPr00000080MP
ERR15681486	PRJEB98069	SAMEA120295455	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/086/ERR15681486/ERR15681486_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/086/ERR15681486/ERR15681486_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681486/PAOP00000077MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681486/PAOP00000077MP_R2_NonHuman_Combined.fastq.gz	PAOP00000077MP_HP	PAOP00000077MP
ERR15681488	PRJEB98069	SAMEA120295132	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/088/ERR15681488/ERR15681488_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/088/ERR15681488/ERR15681488_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681488/DoBa00000022MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681488/DoBa00000022MP_R2_NonHuman_Combined.fastq.gz	DoBa00000022MP_HP	DoBa00000022MP
ERR15681584	PRJEB98069	SAMEA120295234	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/084/ERR15681584/ERR15681584_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/084/ERR15681584/ERR15681584_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681584/PaOp00000001MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681584/PaOp00000001MP_R2_NonHuman_Combined.fastq.gz	PaOp00000001MP_HP	PaOp00000001MP
ERR15681490	PRJEB98069	SAMEA120295299	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/090/ERR15681490/ERR15681490_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/090/ERR15681490/ERR15681490_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681490/PaOp00000053MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681490/PaOp00000053MP_R2_NonHuman_Combined.fastq.gz	PaOp00000053MP_HP	PaOp00000053MP
ERR15681585	PRJEB98069	SAMEA120295510	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/085/ERR15681585/ERR15681585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/085/ERR15681585/ERR15681585_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681585/RASK00000014MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681585/RASK00000014MP_R2_NonHuman_Combined.fastq.gz	RASK00000014MP_HP	RASK00000014MP
ERR15681492	PRJEB98069	SAMEA120295168	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/092/ERR15681492/ERR15681492_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/092/ERR15681492/ERR15681492_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681492/DoSc00000020MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681492/DoSc00000020MP_R2_NonHuman_Combined.fastq.gz	DoSc00000020MP_HP	DoSc00000020MP
ERR15681590	PRJEB98069	SAMEA120295607	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/090/ERR15681590/ERR15681590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/090/ERR15681590/ERR15681590_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681590/UCPr00000012MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681590/UCPr00000012MP_R2_NonHuman_Combined.fastq.gz	UCPr00000012MP_HP	UCPr00000012MP
ERR15681493	PRJEB98069	SAMEA120295287	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/093/ERR15681493/ERR15681493_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/093/ERR15681493/ERR15681493_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681493/FMTP00000004MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681493/FMTP00000004MP_R2_NonHuman_Combined.fastq.gz	FMTP00000004MP_HP	FMTP00000004MP
ERR15681591	PRJEB98069	SAMEA120295118	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/091/ERR15681591/ERR15681591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/091/ERR15681591/ERR15681591_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681591/ASYM00000049MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681591/ASYM00000049MP_R2_NonHuman_Combined.fastq.gz	ASYM00000049MP_HP	ASYM00000049MP
ERR15681494	PRJEB98069	SAMEA120295300	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/094/ERR15681494/ERR15681494_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/094/ERR15681494/ERR15681494_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681494/PaOp00000046MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681494/PaOp00000046MP_R2_NonHuman_Combined.fastq.gz	PaOp00000046MP_HP	PaOp00000046MP
ERR15681593	PRJEB98069	SAMEA120295534	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/093/ERR15681593/ERR15681593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/093/ERR15681593/ERR15681593_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681593/RASK00000039MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681593/RASK00000039MP_R2_NonHuman_Combined.fastq.gz	RASK00000039MP_HP	RASK00000039MP
ERR15681495	PRJEB98069	SAMEA120295336	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/095/ERR15681495/ERR15681495_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/095/ERR15681495/ERR15681495_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681495/PaPr00000119MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681495/PaPr00000119MP_R2_NonHuman_Combined.fastq.gz	PaPr00000119MP_HP	PaPr00000119MP
ERR15681596	PRJEB98069	SAMEA120295496	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/096/ERR15681596/ERR15681596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/096/ERR15681596/ERR15681596_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681596/PAOP00000084MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681596/PAOP00000084MP_R2_NonHuman_Combined.fastq.gz	PAOP00000084MP_HP	PAOP00000084MP
ERR15681497	PRJEB98069	SAMEA120295181	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/097/ERR15681497/ERR15681497_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/097/ERR15681497/ERR15681497_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681497/PaPr00000008MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681497/PaPr00000008MP_R2_NonHuman_Combined.fastq.gz	PaPr00000008MP_HP	PaPr00000008MP
ERR15681597	PRJEB98069	SAMEA120295605	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/097/ERR15681597/ERR15681597_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/097/ERR15681597/ERR15681597_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681597/UCPr00000010MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681597/UCPr00000010MP_R2_NonHuman_Combined.fastq.gz	UCPr00000010MP_HP	UCPr00000010MP
ERR15681498	PRJEB98069	SAMEA120295412	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/098/ERR15681498/ERR15681498_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/098/ERR15681498/ERR15681498_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681498/PaPr00000208MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681498/PaPr00000208MP_R2_NonHuman_Combined.fastq.gz	PaPr00000208MP_HP	PaPr00000208MP
ERR15681598	PRJEB98069	SAMEA120295603	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/098/ERR15681598/ERR15681598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/098/ERR15681598/ERR15681598_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681598/UCPr00000008MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681598/UCPr00000008MP_R2_NonHuman_Combined.fastq.gz	UCPr00000008MP_HP	UCPr00000008MP
ERR15681499	PRJEB98069	SAMEA120295243	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/099/ERR15681499/ERR15681499_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/099/ERR15681499/ERR15681499_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681499/PaPr00000039MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681499/PaPr00000039MP_R2_NonHuman_Combined.fastq.gz	PaPr00000039MP_HP	PaPr00000039MP
ERR15681600	PRJEB98069	SAMEA120295497	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/000/ERR15681600/ERR15681600_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/000/ERR15681600/ERR15681600_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681600/RASK00000001MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681600/RASK00000001MP_R2_NonHuman_Combined.fastq.gz	RASK00000001MP_HP	RASK00000001MP
ERR15681501	PRJEB98069	SAMEA120295461	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/001/ERR15681501/ERR15681501_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/001/ERR15681501/ERR15681501_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681501/PaOp00000063MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681501/PaOp00000063MP_R2_NonHuman_Combined.fastq.gz	PaOp00000063MP_HP	PaOp00000063MP
ERR15681602	PRJEB98069	SAMEA120295553	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/002/ERR15681602/ERR15681602_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/002/ERR15681602/ERR15681602_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681602/RASK00000058MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681602/RASK00000058MP_R2_NonHuman_Combined.fastq.gz	RASK00000058MP_HP	RASK00000058MP
ERR15681502	PRJEB98069	SAMEA120295399	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/002/ERR15681502/ERR15681502_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/002/ERR15681502/ERR15681502_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681502/PaPr00000190MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681502/PaPr00000190MP_R2_NonHuman_Combined.fastq.gz	PaPr00000190MP_HP	PaPr00000190MP
ERR15681605	PRJEB98069	SAMEA120295421	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/005/ERR15681605/ERR15681605_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/005/ERR15681605/ERR15681605_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681605/PaPr00000213MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681605/PaPr00000213MP_R2_NonHuman_Combined.fastq.gz	PaPr00000213MP_HP	PaPr00000213MP
ERR15681506	PRJEB98069	SAMEA120295430	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/006/ERR15681506/ERR15681506_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/006/ERR15681506/ERR15681506_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681506/PaPr00000218MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681506/PaPr00000218MP_R2_NonHuman_Combined.fastq.gz	PaPr00000218MP_HP	PaPr00000218MP
ERR15681606	PRJEB98069	SAMEA120295327	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/006/ERR15681606/ERR15681606_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/006/ERR15681606/ERR15681606_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681606/PaPr00000110MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681606/PaPr00000110MP_R2_NonHuman_Combined.fastq.gz	PaPr00000110MP_HP	PaPr00000110MP
ERR15681507	PRJEB98069	SAMEA120295358	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/007/ERR15681507/ERR15681507_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/007/ERR15681507/ERR15681507_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681507/PaPr00000151MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681507/PaPr00000151MP_R2_NonHuman_Combined.fastq.gz	PaPr00000151MP_HP	PaPr00000151MP
ERR15681608	PRJEB98069	SAMEA120295590	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/008/ERR15681608/ERR15681608_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/008/ERR15681608/ERR15681608_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681608/RASK00000096MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681608/RASK00000096MP_R2_NonHuman_Combined.fastq.gz	RASK00000096MP_HP	RASK00000096MP
ERR15681508	PRJEB98069	SAMEA120295262	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/008/ERR15681508/ERR15681508_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/008/ERR15681508/ERR15681508_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681508/PaOp00000028MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681508/PaOp00000028MP_R2_NonHuman_Combined.fastq.gz	PaOp00000028MP_HP	PaOp00000028MP
ERR15681610	PRJEB98069	SAMEA120295608	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/010/ERR15681610/ERR15681610_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/010/ERR15681610/ERR15681610_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681610/UCPr00000013MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681610/UCPr00000013MP_R2_NonHuman_Combined.fastq.gz	UCPr00000013MP_HP	UCPr00000013MP
ERR15681510	PRJEB98069	SAMEA120295441	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/010/ERR15681510/ERR15681510_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/010/ERR15681510/ERR15681510_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681510/PAPR00000257MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681510/PAPR00000257MP_R2_NonHuman_Combined.fastq.gz	PAPR00000257MP_HP	PAPR00000257MP
ERR15681622	PRJEB98069	SAMEA120295609	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/022/ERR15681622/ERR15681622_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/022/ERR15681622/ERR15681622_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681622/UCPr00000014MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681622/UCPr00000014MP_R2_NonHuman_Combined.fastq.gz	UCPr00000014MP_HP	UCPr00000014MP
ERR15681514	PRJEB98069	SAMEA120295338	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/014/ERR15681514/ERR15681514_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/014/ERR15681514/ERR15681514_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681514/PaPr00000121MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681514/PaPr00000121MP_R2_NonHuman_Combined.fastq.gz	PaPr00000121MP_HP	PaPr00000121MP
ERR15681523	PRJEB98069	SAMEA120295531	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/023/ERR15681523/ERR15681523_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/023/ERR15681523/ERR15681523_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681523/RASK00000036MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681523/RASK00000036MP_R2_NonHuman_Combined.fastq.gz	RASK00000036MP_HP	RASK00000036MP
