#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_1612	2401	7	N	N	1	*	*,1612,*
contig_1346	2399	23	N	N	3	*	*,1346,*
contig_1523	2399	10	N	N	2	*	*,1523,*
contig_1567	2398	15	N	N	3	*	*,1567,*
contig_632	2397	9	N	N	2	*	*,632,*
contig_1672	2396	6	N	N	1	*	*,1672,*
contig_177	2396	9	N	N	2	*	*,177,*
contig_1952	2395	11	N	N	2	*	*,1952,*
contig_1029	2393	5	N	N	1	*	*,1029,*
contig_1223	2393	4	N	N	1	*	*,1223,*
contig_1959	2393	11	N	N	1	*	*,1959,*
contig_2026	2393	10	N	N	2	*	*,2026,*
contig_1558	2392	23	N	N	2	*	*,1558,*
contig_1684	2392	29	N	N	2	*	*,1684,*
contig_300	2392	8	N	N	1	*	*,300,*
contig_1792	2390	12	N	N	3	*	*,1792,*
contig_2258	2390	27	N	N	3	*	*,2258,*
contig_1608	2389	5	N	N	1	*	*,1608,*
contig_1227	2388	7	N	N	1	*	*,1227,*
contig_174	2386	9	N	N	2	*	*,174,*
contig_540	2386	5	N	N	1	*	*,540,*
contig_666	2386	10	N	N	2	*	*,666,*
contig_164	2385	25	N	N	3	*	*,164,*
contig_1769	2385	7	N	N	1	*	*,1769,*
contig_1261	2384	25	N	N	1	*	*,1261,*
contig_780	2383	7	N	N	1	*	*,780,*
contig_1400	2382	6	N	N	1	*	*,1400,*
contig_1696	2381	15	N	N	2	*	*,1696,*
contig_1846	2381	4	N	N	1	*	*,1846,*
contig_2074	2378	33	N	N	4	*	*,2074,*
contig_983	2376	10	N	N	2	*	*,983,*
contig_1405	2375	6	N	N	1	*	*,1405,*
contig_2105	2375	14	N	N	3	*	*,2105,*
contig_593	2375	14	N	N	2	*	*,593,*
contig_1007	2374	21	Y	Y	1	50	1007
contig_1866	2374	19	N	N	3	*	*,1866,*
contig_189	2373	23	N	N	3	*	*,189,*
contig_1271	2372	11	N	N	2	*	*,1271,*
contig_1976	2372	5	N	N	1	*	*,1976,*
contig_801	2369	9	N	N	1	*	*,801,*
contig_1660	2368	7	N	N	1	*	*,1660,*
contig_579	2366	12	N	N	2	*	*,579,*
contig_684	2366	17	N	N	2	*	*,684,*
contig_1088	2365	6	N	N	1	*	*,1088,*
contig_1232	2363	7	N	N	1	*	*,1232,*
contig_2064	2363	14	N	N	2	*	*,2064,*
contig_1140	2361	5	N	N	1	*	*,1140,*
contig_1152	2361	9	N	N	2	*	*,1152,*
contig_1649	2360	7	N	N	1	*	*,1649,*
contig_1546	2359	13	N	N	2	*	*,1546,*
contig_790	2359	14	N	N	2	*	*,790,*
contig_2020	2358	11	N	N	2	*	*,2020,*
contig_1698	2357	4	N	N	1	*	*,1698,*
contig_1100	2356	6	N	N	1	*	*,1100,*
contig_1465	2355	4	N	N	1	*	*,1465,*
contig_1295	2354	12	N	N	2	*	*,1295,*
contig_1376	2353	6	N	N	1	*	*,1376,*
contig_2111	2353	13	N	N	2	*	*,2111,*
contig_82	2353	13	N	N	2	*	*,82,*
contig_956	2352	11	N	N	2	*	*,956,*
contig_575	2351	4	N	N	1	*	*,575,*
contig_877	2351	8	N	N	2	*	*,877,*
contig_1826	2349	4	N	N	1	*	*,1826,*
contig_1964	2349	19	N	N	3	*	*,1964,*
contig_1415	2348	44	N	N	11	*	*,1415,*
contig_1803	2347	5	N	N	1	*	*,1803,*
contig_427	2347	13	N	N	3	*	*,427,*
contig_1097	2346	4	N	N	1	*	*,1097,*
contig_1625	2346	17	N	N	4	*	*,1625,*
contig_2278	2345	22	N	N	2	*	*,2278,*
contig_2273	2344	10	N	N	2	*	*,2273,*
contig_1918	2343	6	N	N	1	*	*,1918,*
contig_202	2343	16	N	N	2	*	*,202,*
contig_2083	2343	26	N	N	3	*	*,2083,*
contig_516	2343	30	N	N	3	*	*,516,*
contig_949	2343	5	N	N	1	*	*,949,*
contig_1044	2342	18	N	N	2	*	*,1044,*
contig_1278	2341	32	N	N	4	*	*,1278,*
contig_1785	2337	8	N	N	2	*	*,1785,*
contig_756	2336	10	N	N	2	*	*,756,*
contig_258	2335	29	N	N	3	*	*,258,*
contig_455	2335	16	N	N	2	*	*,455,*
contig_324	2334	7	N	N	1	*	*,324,*
contig_494	2334	18	N	N	3	*	*,494,*
contig_1424	2333	11	N	N	2	*	*,1424,*
contig_550	2332	6	N	N	1	*	*,550,*
contig_948	2331	20	N	N	3	*	*,948,*
contig_1126	2330	8	N	N	2	*	*,1126,*
contig_1330	2330	20	N	N	1	*	*,1330,*
contig_1821	2329	9	N	N	2	*	*,1821,*
contig_2312	2329	9	N	N	2	*	*,2312,*
contig_1085	2328	16	N	N	2	*	*,1085,*
contig_1362	2328	13	N	N	3	*	*,1362,*
contig_559	2328	11	N	N	2	*	*,559,*
contig_1383	2326	15	N	N	3	*	*,1383,*
contig_1489	2325	7	N	N	1	*	*,1489,*
contig_1620	2325	16	N	N	3	*	*,1620,*
contig_1234	2324	23	N	N	3	*	*,1234,*
contig_1893	2324	11	N	N	2	*	*,1893,*
contig_766	2324	6	N	N	1	*	*,766,*
contig_1774	2323	12	N	N	3	*	*,1774,*
contig_1456	2322	21	N	Y	1	196	*,1456,*
contig_1543	2322	8	N	N	2	*	*,1543,*
contig_2320	2322	5	N	N	1	*	*,2320,*
contig_1688	2321	11	N	N	2	*	*,1688,*
contig_1565	2320	6	N	N	1	*	*,1565,*
contig_1665	2320	12	N	N	3	*	*,1665,*
contig_903	2319	6	N	N	1	*	*,903,*
contig_1693	2318	9	N	N	1	*	*,1693,*
contig_493	2318	113	N	Y	3	194	*,493,*
contig_377	2317	7	N	N	1	*	*,377,*
contig_1551	2316	14	N	N	3	*	*,1551,*
contig_162	2316	17	N	N	3	*	*,162,*
contig_1663	2316	5	N	N	1	*	*,1663,*
contig_1138	2315	7	N	N	1	*	*,1138,*
contig_900	2314	6	N	N	1	*	*,900,*
contig_468	2313	35	N	N	3	*	*,468,*
contig_758	2313	8	N	N	2	*	*,758,*
contig_985	2312	11	N	N	2	*	*,985,*
contig_1128	2311	8	N	N	1	*	*,1128,*
contig_1252	2311	7	N	N	1	*	*,1252,*
contig_1517	2311	18	N	N	4	*	*,1517,*
contig_1671	2311	8	N	N	1	*	*,1671,*
contig_1687	2311	7	N	N	1	*	*,1687,*
contig_1923	2310	8	N	N	2	*	*,1923,*
contig_227	2309	8	N	N	1	*	*,227,*
contig_1084	2308	4	N	N	1	*	*,1084,*
contig_2220	2307	16	N	N	2	*	*,2220,*
contig_653	2306	5	N	N	1	*	*,653,*
contig_66	2306	11	N	N	2	*	*,66,*
contig_1051	2305	12	N	N	3	*	*,1051,*
contig_1437	2305	7	N	N	1	*	*,1437,*
contig_1570	2305	9	N	N	2	*	*,1570,*
contig_1691	2305	5	N	N	1	*	*,1691,*
contig_2188	2305	8	N	N	1	*	*,2188,*
contig_345	2305	6	N	N	1	*	*,345,*
contig_1859	2304	8	N	N	2	*	*,1859,*
contig_471	2304	6	N	N	1	*	*,471,*
contig_1941	2303	8	N	N	2	*	*,1941,*
contig_376	2303	6	N	N	1	*	*,376,*
contig_136	2302	11	N	N	2	*	*,136,*
contig_1541	2302	6	N	N	1	*	*,1541,*
contig_1880	2302	8	N	N	1	*	*,1880,*
contig_768	2302	112	N	Y	4	200	*,768,*
contig_1480	2301	5	N	N	1	*	*,1480,*
contig_1657	2301	14	N	N	2	*	*,1657,*
contig_1818	2301	6	N	N	1	*	*,1818,*
contig_2307	2301	15	N	N	3	*	*,2307,*
contig_1581	2300	5	N	N	1	*	*,1581,*
contig_1736	2299	16	N	N	4	*	*,1736,*
contig_1753	2298	21	N	N	4	*	*,1753,*
contig_2095	2298	8	N	N	2	*	*,2095,*
contig_980	2298	8	N	N	2	*	*,980,*
contig_1914	2297	8	N	N	1	*	*,1914,*
contig_1975	2297	20	N	N	4	*	*,1975,*
contig_1997	2297	20	N	N	4	*	*,1997,*
contig_476	2297	6	N	N	1	*	*,476,*
contig_2012	2296	7	N	N	1	*	*,2012,*
contig_835	2296	16	N	N	4	*	*,835,*
contig_1275	2295	7	N	N	1	*	*,1275,*
contig_635	2295	5	N	N	1	*	*,635,*
contig_701	2295	6	N	N	1	*	*,701,*
contig_1745	2294	5	N	N	1	*	*,1745,*
contig_1935	2294	12	N	N	3	*	*,1935,*
contig_2107	2294	18	N	N	4	*	*,2107,*
contig_1351	2293	5	N	N	1	*	*,1351,*
contig_1876	2293	8	N	N	1	*	*,1876,*
contig_2070	2293	6	N	N	1	*	*,2070,*
contig_2082	2293	11	N	N	2	*	*,2082,*
contig_685	2293	8	N	N	1	*	*,685,*
contig_2067	2292	20	N	N	3	*	*,2067,*
contig_1338	2291	10	N	N	2	*	*,1338,*
contig_1080	2290	7	N	N	1	*	*,1080,*
contig_1931	2290	7	N	N	1	*	*,1931,*
contig_1984	2288	18	N	N	3	*	*,1984,*
contig_636	2288	25	N	N	2	*	*,636,*
contig_368	2287	10	N	N	2	*	*,368,*
contig_547	2287	9	N	N	2	*	*,547,*
contig_828	2287	16	N	N	3	*	*,828,*
contig_1944	2286	20	N	N	4	*	*,1944,*
contig_2109	2285	5	N	N	1	*	*,2109,*
contig_731	2285	13	N	N	3	*	*,731,*
contig_2240	2284	22	N	N	2	*	*,2240,*
contig_1390	2283	11	N	N	2	*	*,1390,*
contig_1852	2282	6	N	N	1	*	*,1852,*
contig_353	2282	6	N	N	1	*	*,353,*
contig_502	2282	26	N	N	2	*	*,502,*
contig_1380	2281	10	N	N	2	*	*,1380,*
contig_959	2280	9	N	N	1	*	*,959,*
contig_1225	2279	18	N	N	3	*	*,1225,*
contig_1670	2279	10	N	N	2	*	*,1670,*
contig_545	2279	4	N	N	1	*	*,545,*
contig_1074	2278	15	N	N	3	*	*,1074,*
contig_1272	2278	7	N	N	1	*	*,1272,*
contig_1629	2278	9	N	N	1	*	*,1629,*
contig_1849	2278	10	N	N	2	*	*,1849,*
contig_160	2277	25	N	N	2	*	*,160,*
contig_193	2277	20	N	Y	1	184	*,193,*
contig_252	2277	13	N	N	2	*	*,252,*
contig_387	2277	10	N	N	2	*	*,387,*
contig_667	2277	5	N	N	1	*	*,667,*
contig_1588	2276	16	N	N	4	*	*,1588,*
contig_245	2276	23	N	N	2	*	*,245,*
contig_433	2275	10	N	N	2	*	*,433,*
contig_1070	2274	18	N	N	3	*	*,1070,*
contig_2350	2274	9	N	N	2	*	*,2350,*
contig_1116	2273	6	N	N	1	*	*,1116,*
contig_1425	2273	8	N	N	2	*	*,1425,*
contig_584	2273	5	N	N	1	*	*,584,*
contig_118	2272	8	N	N	1	*	*,118,*
contig_223	2272	7	N	N	1	*	*,223,*
contig_2049	2269	10	N	N	2	*	*,2049,*
contig_1788	2268	23	N	N	1	*	*,1788,*
contig_2075	2268	10	N	N	2	*	*,2075,*
contig_1020	2265	14	N	N	2	*	*,1020,*
contig_146	2265	7	N	N	1	*	*,146,*
contig_1991	2265	12	N	N	3	*	*,1991,*
contig_2358	2265	7	N	N	1	*	*,2358,*
contig_2281	2264	7	N	N	1	*	*,2281,*
contig_1582	2263	6	N	N	1	*	*,1582,*
contig_1701	2263	11	N	N	2	*	*,1701,*
contig_1199	2261	13	N	N	3	*	*,1199,*
contig_2146	2260	28	N	N	4	*	*,2146,*
contig_860	2259	32	N	N	5	*	*,860,*
contig_886	2259	8	N	N	1	*	*,886,*
contig_1240	2258	8	N	N	2	*	*,1240,*
contig_970	2258	44	N	N	2	*	*,970,*
contig_1627	2257	9	N	N	2	*	*,1627,*
contig_2212	2256	11	N	N	2	*	*,2212,*
contig_1538	2254	21	N	N	3	*	*,1538,*
contig_718	2254	18	N	N	2	*	*,718,*
contig_402	2252	8	N	N	1	*	*,402,*
contig_757	2252	36	N	N	4	*	*,757,*
contig_1459	2250	6	N	N	1	*	*,1459,*
contig_1885	2250	10	N	N	2	*	*,1885,*
contig_1444	2248	36	N	N	1	*	*,1444,*
contig_1747	2247	11	N	N	1	*	*,1747,*
contig_2032	2247	19	N	N	3	*	*,2032,*
contig_2366	2247	12	N	N	3	*	*,2366,*
contig_317	2247	9	N	N	2	*	*,317,*
contig_46	2247	8	N	N	1	*	*,46,*
contig_1310	2246	6	N	N	1	*	*,1310,*
contig_1354	2246	12	N	N	2	*	*,1354,*
contig_2025	2246	8	N	N	2	*	*,2025,*
contig_2261	2246	5	N	N	1	*	*,2261,*
contig_287	2246	6	N	N	1	*	*,287,*
contig_150	2244	22	N	N	4	*	*,150,*
contig_1773	2244	4	N	N	1	*	*,1773,*
contig_1920	2244	12	N	N	3	*	*,1920,*
contig_1966	2243	7	N	N	1	*	*,1966,*
contig_827	2243	10	N	N	1	*	*,827,*
contig_1907	2242	8	N	N	1	*	*,1907,*
contig_2206	2242	19	N	N	3	*	*,2206,*
contig_1169	2241	4	N	N	1	*	*,1169,*
contig_1545	2240	7	N	N	1	*	*,1545,*
contig_2272	2240	9	N	N	2	*	*,2272,*
contig_237	2240	13	N	N	2	*	*,237,*
contig_2088	2237	7	N	N	1	*	*,2088,*
contig_1205	2236	6	N	N	1	*	*,1205,*
contig_1306	2236	30	N	N	3	*	*,1306,*
contig_1875	2235	20	N	N	2	*	*,1875,*
contig_930	2235	20	N	N	2	*	*,930,*
contig_979	2235	8	N	N	1	*	*,979,*
contig_1108	2234	5	N	N	1	*	*,1108,*
contig_1167	2234	5	N	N	1	*	*,1167,*
contig_1692	2233	6	N	N	1	*	*,1692,*
contig_2073	2233	6	N	N	1	*	*,2073,*
contig_1440	2232	4	N	N	1	*	*,1440,*
contig_2413	2232	207	N	N	6	*	*,2413,*
contig_1274	2231	11	N	N	2	*	*,1274,*
contig_1882	2230	34	N	N	2	*	*,1882,*
contig_2022	2229	9	N	N	2	*	*,2022,*
contig_346	2229	6	N	N	1	*	*,346,*
contig_1112	2228	24	N	N	3	*	*,1112,*
contig_1580	2228	9	N	N	2	*	*,1580,*
contig_1978	2228	10	N	N	2	*	*,1978,*
contig_1825	2227	5	N	N	1	*	*,1825,*
contig_2056	2226	7	N	N	1	*	*,2056,*
contig_306	2226	93	N	Y	5	176	*,306,*
contig_1178	2225	23	N	N	4	*	*,1178,*
contig_1599	2225	12	N	N	3	*	*,1599,*
contig_448	2225	28	N	N	3	*	*,448,*
contig_1317	2224	9	N	N	1	*	*,1317,*
contig_1658	2224	5	N	N	1	*	*,1658,*
contig_536	2224	6	N	N	1	*	*,536,*
contig_1497	2222	5	N	N	1	*	*,1497,*
contig_380	2222	8	N	N	1	*	*,380,*
contig_929	2222	16	N	N	4	*	*,929,*
contig_1204	2221	6	N	N	1	*	*,1204,*
contig_2087	2221	7	N	N	1	*	*,2087,*
contig_2381	2221	8	N	N	1	*	*,2381,*
contig_1661	2220	21	N	N	4	*	*,1661,*
contig_1294	2219	4	N	N	1	*	*,1294,*
contig_908	2219	13	N	N	2	*	*,908,*
contig_440	2218	6	N	N	1	*	*,440,*
contig_938	2218	14	N	N	2	*	*,938,*
contig_2147	2214	10	N	N	1	*	*,2147,*
contig_522	2212	10	N	N	2	*	*,522,*
contig_539	2211	9	N	N	2	*	*,539,*
contig_1144	2210	36	N	N	3	*	*,1144,*
contig_2079	2210	8	N	N	2	*	*,2079,*
contig_115	2209	12	N	N	2	*	*,115,*
contig_1647	2209	11	N	N	2	*	*,1647,*
contig_2190	2209	16	N	N	4	*	*,2190,*
contig_2263	2208	8	N	N	2	*	*,2263,*
contig_2287	2208	12	N	N	2	*	*,2287,*
contig_1566	2207	8	N	N	1	*	*,1566,*
contig_507	2206	38	N	N	3	*	*,507,*
contig_45	2205	6	N	N	1	*	*,45,*
contig_1206	2202	3	N	N	1	*	*,1206,*
contig_2299	2198	9	N	N	2	*	*,2299,*
contig_2295	2197	7	N	N	1	*	*,2295,*
contig_563	2197	5	N	N	1	*	*,563,*
contig_1000	2188	33	N	N	1	*	*,1000,*
contig_316	2181	20	N	N	4	*	*,316,*
contig_941	2150	11	N	N	1	*	*,941,*
contig_2010	2139	9	N	N	2	*	*,2010,*
contig_811	2114	18	N	N	3	*	*,811,*
contig_262	2069	19	N	N	2	*	*,262,*
contig_1145	2061	22	N	N	2	*	*,1145,*
contig_319	2042	28	N	N	3	*	*,319,*
contig_179	2025	9	N	N	2	*	*,179,*
contig_2266	2017	9	N	N	2	*	*,2266,*
contig_496	2016	244	N	Y	6	192	*,496,*
contig_17	2011	23	N	N	1	*	*,17,*
contig_1008	1992	20	Y	Y	1	160	1008
contig_473	1974	3	N	N	1	*	*,473,*
contig_1881	1963	20	N	N	5	*	*,1881,*
contig_705	1960	31	N	N	3	*	*,705,*
contig_421	1948	20	Y	Y	1	20	421
contig_1595	1934	21	N	N	1	*	*,1595,*
contig_52	1928	6	N	N	1	*	*,52,*
contig_77	1927	38	N	Y	2	*	77
contig_91	1918	20	N	N	1	*	*,91,*
contig_42	1903	24	N	N	4	*	*,42,*
contig_1587	1899	16	N	N	4	*	*,1587,*
contig_519	1868	20	N	N	1	*	*,519,*
contig_1708	1839	23	N	N	4	*	*,1708,*
contig_93	1833	40	N	N	2	*	*,93,*
contig_7	1816	29	N	N	1	*	*,7
contig_492	1806	21	N	Y	1	194	*,492,*
contig_111	1802	248	N	N	6	*	*,111,*
contig_1076	1791	30	N	N	1	*	*,1076,*
contig_8	1790	25	N	N	1	*	*,8,*
contig_629	1779	22	N	N	2	*	*,629,*
contig_1002	1767	20	N	Y	1	186	*,1002,*
contig_2375	1753	12	Y	Y	2	*	2375
contig_488	1736	20	Y	Y	1	152	488
contig_112	1734	75	N	N	1	*	*,112,*
contig_613	1724	11	N	N	1	*	*,613,*
contig_1531	1721	7	N	N	1	*	*,1531,*
contig_1001	1713	79	N	Y	2	186	*,1001,*
contig_233	1671	20	Y	Y	1	158	233
contig_1596	1659	38	Y	Y	1	*	1596
contig_672	1651	20	N	N	3	*	*,672,*
contig_804	1612	64	N	Y	1	180	*,804,*
contig_485	1592	18	N	N	2	*	*,485,*
contig_87	1587	21	N	N	2	*	*,87,*
contig_1445	1582	20	Y	Y	1	154	1445
contig_491	1582	20	N	Y	1	172	*,491,*
contig_1143	1578	23	N	N	2	*	*,1143,*
contig_30	1534	19	N	N	3	*	*,30,*
contig_444	1489	7	N	N	1	*	*,444,*
contig_1122	1454	40	N	N	2	*	*,1122,*
contig_307	1452	20	N	Y	1	176	*,307,*
contig_899	1440	7	N	N	1	*	*,899,*
contig_658	1425	52	N	N	2	*	*,658,*
contig_31	1358	20	N	N	5	*	*,31,*
contig_2176	1333	4	N	N	1	*	*,2176,*
contig_185	1329	46	N	N	3	*	*,185,*
contig_1010	1307	59	N	Y	2	206	*,1010,*
contig_414	1291	20	Y	Y	1	122	414
contig_1532	1290	8	N	N	2	*	*,1532,*
contig_498	1287	28	N	N	1	*	*,498,*
contig_1404	1261	7	N	N	1	*	*,1404,*
contig_1451	1249	28	Y	Y	1	138	1451
contig_630	1243	14	N	N	2	*	*,630,*
contig_385	1239	66	N	Y	1	182	*,385,*
contig_742	1231	20	Y	Y	1	166	742
contig_1452	1217	20	N	N	1	*	*,1452,*
contig_744	1216	20	Y	Y	1	112	744
contig_18	1214	20	N	N	1	*	*,18,*
contig_1023	1200	20	N	N	3	*	*,1023,*
contig_409	1194	61	N	N	1	*	*,409,*
contig_203	1173	25	N	N	3	*	*,203,*
contig_791	1173	66	N	N	1	*	*,791,*
contig_113	1168	239	N	N	6	*	*,113,*
contig_490	1168	93	N	Y	2	172	*,490,*
contig_32	1123	20	N	N	4	*	*,32,*
contig_1022	1115	24	N	N	3	*	*,1022,*
contig_1021	1094	28	N	N	2	*	*,1021,*
contig_978	1055	21	Y	Y	1	128	978
contig_799	1047	56	N	N	1	*	*,799,*
contig_661	1046	20	N	N	2	*	*,661,*
contig_552	1023	8	N	N	1	*	*,552,*
contig_999	1022	20	Y	Y	1	110	999
contig_1726	960	8	N	N	2	*	*,1726,*
contig_1349	947	15	Y	Y	1	*	1349
contig_739	931	21	N	N	1	*	*,739,*
contig_404	922	20	N	Y	1	178	*,404,*
contig_1455	902	52	N	Y	1	196	*,1455,*
contig_126	835	20	Y	Y	1	118	126
contig_403	814	162	N	Y	4	178	*,403,*
contig_590	693	20	Y	Y	1	28	590
contig_422	685	7	N	Y	1	174	*,422,*
contig_408	574	25	N	Y	1	134	408
contig_405	572	20	Y	Y	1	132	405
contig_407	571	51	N	Y	1	134	407
contig_410	550	21	N	Y	1	130	410
contig_241	549	45	Y	Y	1	*	241
